Mit133958;F;3540
Tri207861;F;3554
Kur102312;F;3675
Nic150645;F;3650
Kat86285;A;3775
Mit134565;F;3540
Rog165883;A;3586
Ala6516;F;3560
Nin155099;F;3816
Joe75446;F;3616
Mur139148;F;3493
Tak187792;F;3803
Joe75388;A;3754
Mit134689;A;3586
Dav33125;F;3793
Kur101638;F;3993
Wil212818;F;3586
Mar123456;F;3540
Mak118036;F;3489
Nin155931;F;3873
Mar123330;F;3983
Eli38114;A;3646
Kur101496;F;3936
Let113113;F;3906
Ell43241;F;3948
Mak117898;A;4000
Ell43477;F;3887
Fra59542;F;3527
Mak118556;F;3973
Juç80852;F;3675
Dav32696;F;3887
Joe76275;A;3830
Nin155380;A;3460
Tak195964;F;3887
Elz48666;F;3793
Cor26724;A;3785
Cor27489;F;3734
Jef70471;A;3518
Sim182659;F;3533
Eli38137;F;3616
Sim182446;A;3680
Elz49098;A;3954
Tho197368;A;3877
Ala6099;A;3502
Sim182665;F;3824
Kur101996;F;3650
Nin155148;A;3496
Tho202445;F;3804
Nic150149;A;3657
Sha176339;A;3783
Elz49172;F;3775
Sar171805;F;3465
Mar123200;A;3973
Sar171332;F;3465
Ada4;A;3465
Jef70158;F;3887
Kle96877;A;3514
Wil208145;F;3801
Elz48125;A;3815
Wil211948;F;3736
Mar129161;F;3617
Jea64935;F;4006
Art17409;F;3493
Sha176234;A;3598
Tak187615;F;3674
Nin155497;F;3646
Emm53622;F;3894
Kur101584;F;3775
Lei107445;F;3910
Art17242;F;3642
Nin155484;F;3736
Ren161215;A;3764
Jef69776;A;3556
Jea65180;F;3824
Nin155735;A;3465
Tak186884;A;3791
Tak195348;A;3941
Elz48301;F;3775
Mar123588;A;3560
Nin155114;A;3705
Yuk217841;F;3590
Sar171264;F;3764
Cor27432;A;3557
Kle97391;F;3887
Tho201206;A;3474
Sim181589;A;3531
Nin155788;F;3725
Mur139922;F;3474
Juç80456;F;3778
Fra59603;F;3773
Yuk217123;A;3811
Mar129311;A;3524
Joe75915;F;3560
Jea64327;A;3845
Sim181787;A;3650
Eli38180;F;3661
Ala5681;A;3775
Lei108377;F;3863
Nin155445;F;3583
Eli37577;F;3961
Sha176858;A;3851
Mar123172;F;3979
Kat91242;A;3590
Fra59574;F;4000
Kat85848;F;3721
Mar129597;A;3743
Jea64658;F;3734
Sar171570;F;3761
Kat86232;A;3514
Kur101531;F;3604
Kur101719;F;3502
Jea64648;A;3884
Tho197253;F;3738
Lei108067;F;3906
Jea65046;A;3632
Mur139114;F;3496
Jef70135;A;3873
Tho201238;F;3936
Kur102312;A;3948
Tak196650;A;3982
Tri206279;F;3474
Ell43204;A;3932
Yuk217614;F;3840
Tak197106;A;3590
Elz49180;F;3714
Ell42960;F;3524
Mar129174;F;3527
Emm53412;A;3887
Art17164;A;3983
Sha176886;F;3616
Ell43604;F;3884
Sar171844;A;3714
Kat91809;F;3845
Tak194964;A;3578
Mit133731;A;3906
Yuk217847;F;3590
Kat91684;F;3514
Tri206741;A;3661
Ann11366;A;3941
Sim182305;F;3845
Mar129530;A;3917
Ada698;F;3661
Dav32644;F;3920
Dav32119;F;3556
Jef70376;F;3811
Tak187289;F;3961
Joe75645;F;3650
Jea64430;F;3576
Dav32160;A;3661
Rog165766;F;3910
Let112975;A;3930
Lei108366;A;3926
Mar123100;A;3583
Tri206870;F;3926
Mit134547;A;3775
Tak196267;F;3906
Wil211508;F;3736
Nin155298;A;4000
Dav32629;F;3705
Tak195809;A;3906
Jef69809;A;3801
Yuk217969;F;3979
Fra59092;F;3890
Kat86217;A;3680
Mak117479;A;3554
Kat86215;F;3680
Nic150280;F;3698
Nei144904;F;3682
Tri202822;F;3887
Ren161002;A;3815
Mit134073;F;3592
Sha176448;F;3761
Dav32132;F;3624
Nei144413;F;3698
Emm53845;A;3524
Let112929;F;3791
Ren160906;A;3920
Sar171292;A;3465
Dav32317;F;3840
Tak195573;A;3906
Tri206824;A;3570
Tak194979;F;3734
Nin154767;F;3536
Ada542;A;3646
Lei107862;F;3773
Joe75451;A;3462
Kur101503;F;3815
Tak187806;A;3775
Ala5689;F;3460
Mar123260;A;3698
Rog165973;F;3642
Fra58784;A;3857
Elz48648;F;3554
Kat86422;F;3887
Tri202566;F;3910
Ann11721;A;3811
Let112733;F;3734
Mar123982;F;3524
Ell43955;F;3647
Sar171546;A;3632
Nei144476;F;3637
Jea65299;F;4006
Mar128897;F;3695
Sha177077;F;3590
Lei107559;A;3714
Tak195962;F;3738
Mit133941;A;3474
Jea65092;A;3682
Eli37778;F;3954
Tri206343;F;3830
Elz48931;F;3804
Kur102012;F;3989
Rog166419;A;3851
Mar128595;A;3592
Joe76235;F;3540
Let112436;A;4000
Mar128559;F;3474
Ell43454;A;3527
Tak187096;F;3721
Tak186937;F;3954
Wil211865;F;3773
Joe75759;A;3884
Mar129033;A;3910
Rog165631;F;3894
Wil211873;F;3474
Nei144401;A;3680
Mur139208;A;3576
Yuk217726;F;3637
Emm54594;F;3804
Nin155375;A;4000
Lei108270;A;3734
Jef69489;F;3920
Kur102374;F;3617
Nei144162;A;3948
Tho201951;A;3586
Ann10880;F;3502
Mak117391;F;3920
Jea65087;A;3493
Tak187433;A;3640
Yuk218104;F;3823
Lei107984;A;3961
Juç80362;F;3560
Tak187738;A;3514
Elz48214;F;3910
Mur139963;A;3801
Kat91861;F;3605
Tak195101;A;3948
Art17547;F;3657
Tri207202;F;3554
Dav32791;F;3647
Ann11063;F;3502
Emm54087;F;3877
Ala6594;F;3887
Yuk217639;F;3605
Mar129213;F;3489
Tri207325;F;3509
Mak118362;F;3791
Tak196197;F;3624
Art17474;F;3605
Fra58717;F;3474
Mar128329;F;3894
Mur138792;F;3650
Sar171744;A;3536
Nin155246;A;3496
Mur139318;A;3604
Wil212540;A;3496
Sar170984;F;3830
Mit134326;A;3632
Let112295;F;3647
Kur102522;F;3743
Art17214;A;3527
Rog165657;A;3650
Rog166522;A;3761
Mit134365;A;3533
Yuk217169;A;3605
Yuk217143;F;3721
Fra58716;A;3749
Rog165736;A;3961
Tak194901;A;3493
Kur102116;A;3884
Cor27031;A;3948
Tri206389;F;3857
Ell43532;F;3989
Ada443;A;3576
Mur139497;A;3743
Wil208145;A;3979
Tho202377;F;3993
Sha176336;F;3815
Ala6563;F;3845
Tho202073;F;3851
Tri207353;F;3823
Ell43070;F;3560
Jea65044;A;3993
Nei144449;F;3926
Emm53387;F;3493
Tak196280;F;3783
Tho197401;A;3642
Dav32645;F;3531
Let113381;F;3824
Kle96591;F;3793
Elz48144;F;3785
Yuk213205;F;3570
Mak118039;F;3578
Jef70255;A;3705
Kle97185;A;3932
Fra59301;A;3857
Tho197315;F;3583
Yuk218013;F;3785
Mur139534;F;3624
Sar171609;F;3540
Sim182296;F;3734
Emm54599;F;3462
Elz48191;F;3890
Rog165882;F;3973
Tho202033;A;3884
Eli37411;A;3640
Tak187034;F;3617
Tak194885;F;3616
Kat91881;F;3801
Kat91392;A;3930
Let112607;A;3570
Yuk217867;A;3887
Emm54500;A;3657
Mar123347;F;3576
Nei145030;A;3533
Juç80807;F;3887
Wil212211;F;3721
Art16567;F;3954
Cor27278;F;3920
Kle97048;F;3465
Mar123740;A;3948
Kat91081;F;3536
Nic149921;F;3816
Nic150588;F;3725
Jea64895;A;3830
Ell42901;F;3578
Ala5478;F;3961
Elz48692;F;3680
Joe75797;A;3714
Tri202750;A;3714
Joe76176;A;3890
Kat86288;A;3496
Mur139469;F;3617
Tri206718;F;3734
Cor26733;F;3764
Sar171599;F;3642
Tri206761;F;3877
Kle97206;F;3695
Sha176228;A;3590
Sar171237;F;3920
Dav32503;F;3979
Mur139401;F;3804
Art17082;F;3640
Cor27621;F;3598
Emm54580;F;3640
Nin155127;F;3721
Ann11501;F;3954
Emm53541;F;3509
Kat91542;A;3815
Art16857;F;3524
Ell43875;F;3823
Tri202617;A;3793
Jea64959;A;3941
Tho202458;F;3536
Yuk217231;A;3578
Yuk218145;F;3657
Kat86211;F;3887
Tho201561;F;3604
Kle96754;F;3948
Rog165539;F;3930
Mar129394;F;3989
Art17127;F;3778
Ada430;F;3646
Nic149556;F;3536
Tri207224;F;3695
Mur139699;F;3920
Mar129466;F;3533
Cor26900;F;3493
Nic150607;F;3773
Mit134667;A;3674
Mak118284;A;3509
Mur139424;F;3954
Let112308;F;3736
Ada25;A;3590
Nic149660;A;3616
Emm53870;F;3863
Mur139098;A;3632
Kat91331;F;3514
Kat92119;F;3920
Ell43048;F;3840
Sar171046;F;3930
Cor27257;F;3481
Wil211908;F;3961
Art16599;A;3926
Art16391;F;3775
Joe75425;F;3749
Tak186805;F;3547
Eli37894;A;3816
Nei144804;A;3632
Nin154747;F;3536
Ada804;F;3616
Ell42861;F;3533
Mar123119;F;3605
Sha176804;A;3982
Wil213139;A;3936
Fra59524;A;3674
Tak187373;F;3877
Jef69563;A;3624
Kur102015;F;3642
Kle97152;A;3514
Jef69668;F;3890
Sar171441;F;3736
Sar171234;F;3948
Tho202421;F;3851
Ell43155;A;3873
Mak118347;A;3674
Tri206931;A;3920
Yuk217630;F;3590
Elz48688;A;3616
Ada423;A;3785
Elz48124;A;3604
Mar123625;A;3661
Tho201262;F;3698
Tak195749;F;3887
Ann11073;A;3989
Joe75455;F;3877
Ala6358;A;3887
Joe75855;F;3979
Mar128600;F;3851
Elz48592;F;3948
Nin154824;A;3570
Ell43400;F;3675
Nei144841;F;3632
Dav32876;F;3803
Elz53136;F;3830
Ala6587;F;3592
Ala6069;F;3734
Jea64429;F;3518
Yuk217848;F;3465
Cor27427;A;3502
Sar171114;A;3764
Sha176334;A;3474
Joe76199;F;3465
Tho201727;A;3670
Ann11206;A;3617
Tho202215;A;3877
Nic149684;F;3556
Sha176662;F;3736
Tri206785;A;3910
Cor27505;A;3616
Ada1138;F;3624
Sha176898;A;3714
Fra59512;A;3642
Fra59020;F;3815
Lei107163;A;3877
Sim182632;A;3917
Nei144240;F;3536
Dav33089;F;3920
Ann10964;F;3680
Kle96636;A;3465
Mak118527;A;3598
Lei107923;F;3961
Tri207400;F;3823
Eli37596;F;3725
Yuk217261;A;3954
Art16613;F;3514
Ala6283;F;3725
Jef70643;F;3509
Ada164;A;3592
Mar128668;F;3857
Ell43028;A;3754
Rog166177;F;3462
Eli37488;A;3670
Jea65232;F;3496
Tho201908;F;3570
Kat85921;F;3554
Tho201066;F;3785
Emm54057;A;3948
Kat85969;F;3887
Let112334;F;3547
Yuk217468;A;3598
Tak196613;F;3496
Tak186818;F;3989
Eli37545;F;3816
Ann11490;F;3592
Kat91741;A;3725
Yuk218415;A;3518
Fra59384;A;3917
Tak187113;A;3773
Jef70163;A;3851
Ala6508;A;3738
Fra59047;F;3877
Mar128828;F;3536
Mar128508;A;3560
Ada325;A;3714
Tak196204;A;3714
Wil211835;A;3474
Eli37377;F;3556
Dav32008;F;3725
Emm54462;A;3906
Rog166056;F;3465
Nic150368;F;3920
Jef70181;A;3496
Dav32434;A;3560
Jef70594;F;3873
Kle96420;F;3857
Juç80013;F;3502
Wil211716;F;3851
Joe75272;A;3590
Kle96710;A;3616
Mak117534;F;3793
Dav32325;F;3674
Kat91645;A;3873
Yuk217223;A;3983
Fra59275;F;3524
Fra59327;F;3592
Ann11898;F;3824
Tak196299;F;3973
Ada1227;F;3650
Tak187185;A;3481
Jef70623;A;3590
Yuk217608;F;3670
Kle96570;F;3489
Ann11022;A;3576
Ren161258;A;3823
Ell43075;A;3637
Ann11882;A;3793
Joe75945;A;3493
Tri207480;A;3661
Jef70048;F;3576
Sar171755;F;3460
Fra58780;F;3982
Ell42947;F;3459
Ann11673;F;3657
Mar124023;F;3650
Emm54587;A;3465
Yuk217158;A;3661
Jef69786;A;3646
Eli37850;F;3675
Nin155422;F;3983
Tho201213;F;3785
Let113128;A;3791
Mur138796;F;3518
Ada190;A;3557
Sar171070;F;3617
Ala6249;A;3590
Sim181676;F;3736
Wil212339;F;3465
Tho201347;F;3920
Jef69635;F;3640
Nic150154;F;3736
Nei144205;A;3840
Eli37857;F;3524
Emm53481;F;3734
Ada279;F;3973
Juç80010;A;3647
Elz48932;F;3650
Ada857;F;3743
Let112503;A;3890
Jea65446;F;3791
Kle96873;F;3736
Tak196063;A;3877
Emm54101;F;3670
Jef70565;A;3465
Kat85881;F;3890
Mar123634;A;3920
Mit134053;A;3887
Joe75188;A;3557
Sim182299;F;3906
Elz49037;A;3920
Juç80761;A;3536
Jef69861;A;3556
Mit134482;F;3583
Nei144312;A;3496
Yuk218219;F;4000
Tri207219;F;3791
Nei144678;A;3547
Let112964;A;3993
Mak118227;F;3973
Wil212258;A;3761
Sim182253;F;3877
Tri206345;A;3973
Jef69513;F;3465
Nei144772;F;3823
Lei107581;A;3910
Mit134451;F;3496
Kur101476;A;3887
Joe76199;F;3920
Mak118046;A;3576
Let113254;A;3824
Kur101488;A;3917
Sar171663;F;3650
Fra58799;A;3793
Tho201827;A;3540
Sar171688;A;3496
Tri202766;A;3736
Elz48359;F;3632
Mur138864;F;3983
Lei107747;A;3764
Kat86595;F;3481
Jea64905;F;3804
Sim181478;F;3527
Ada724;F;3462
Emm53526;F;3605
Yuk217309;F;3725
Tak196523;F;3845
Sha176234;F;3840
Nin155631;F;3884
Juç80812;F;3884
Ell43347;F;3884
Dav32920;A;3459
Emm53872;F;3524
Ell43219;F;3493
Dav32633;F;3527
Lei108174;F;3590
Nic150428;A;3474
Wil211917;F;3514
Art16531;A;3557
Mit133691;F;3823
Mar128813;F;3586
Tho201551;F;3657
Nin155070;A;3489
Wil212494;A;3661
Nic150774;A;3465
Sha177190;F;3973
Nin155544;F;3524
Tho201773;F;3493
Ada535;F;3811
Kat91205;F;3590
Sar171108;A;3474
Elz48823;A;3983
Dav32353;F;3586
Mar129177;F;3877
Mar128568;F;3462
Fra59200;F;3803
Sim182151;A;3785
Tak197142;F;3605
Eli37728;F;3496
Emm54135;F;3586
Rog165669;F;3533
Rog165488;F;3793
Nin154917;A;3754
Emm53400;A;3474
Sim182518;F;3682
Sha176872;F;3775
Tri202555;F;4000
Tho201108;F;3894
Kat85647;A;3738
Yuk217366;F;3657
Mur139840;F;3524
Rog165738;F;3973
Nin155462;F;3736
Sim181798;A;3783
Mit134455;A;3598
Ren161029;A;3930
Tak196672;A;3932
Tri206868;F;3682
Tri207323;F;3801
Ell42956;F;3887
Tak186864;F;3783
Tho201249;F;3527
Ell43932;F;3675
Nin155798;A;3650
Tak187754;F;3527
Ala5748;A;3514
Mak117666;A;3657
Sar171896;A;3598
Juç80313;A;3536
Let113264;F;3698
Art16861;F;3590
Kur101893;F;3920
Kat92137;F;3598
Mar123081;F;3518
Ala6338;F;3557
Nic149624;F;3474
Rog165665;F;3695
Mar123061;A;3647
Let113287;A;3936
Sha176254;F;3725
Dav33087;F;3674
Kat85669;F;3890
Kle97259;A;3533
Ren161249;F;3803
Tak195306;F;3778
Kle97336;A;3761
Tak187155;A;4006
Mar128894;F;3647
Mur139636;A;3791
Tak187582;F;3533
Kat91961;A;4000
Tak196465;A;3554
Ann11235;A;3675
Nin154922;A;3624
Juç81011;F;3670
Wil207981;F;3556
Kle97462;F;3845
Wil208095;F;3586
Tri206839;F;3670
Kur102440;A;3493
Sim182044;A;3465
Sim182296;A;3578
Elz48416;F;3642
Nin156026;A;3803
Wil213198;F;3583
Let112973;F;3650
Cor27700;A;3465
Lei107006;A;3982
Mar122966;A;3930
Nic149875;F;3576
Ann11059;A;3524
Kat86355;A;3496
Tri206989;F;3725
Mur138969;A;3647
Art16549;A;3493
Nin155520;F;3910
Elz48127;A;3533
Jea64972;F;3816
Jea65275;F;3815
Mur139421;A;3547
Tri206808;F;3680
Ren161278;A;4006
Lei107394;A;3646
Tak195210;F;3496
Jef70078;F;3754
Ell43359;F;3824
Tho200857;A;3670
Tak186736;F;3738
Cor27031;F;3714
Nin155554;A;3674
Nei145010;F;3754
Sar171270;A;3989
Yuk218530;A;3598
Nin155877;F;3680
Kat91347;F;3465
Mar122910;F;3887
Tho197482;A;3536
Nei144376;F;3894
Dav32973;A;3493
Fra59504;F;3540
Wil213082;A;3502
Jef70238;F;3637
Fra58789;F;3743
Sim182595;F;3474
Lei107982;A;3481
Mit133867;F;3803
Ada648;A;3793
Kle97120;F;3646
Nin155340;F;3536
Tak187720;A;3459
Fra58921;F;4000
Nin155377;F;3840
Kle96664;F;3705
Yuk218030;F;3917
Lei107515;F;3598
Tho202130;F;3989
Rog166040;A;3863
Kur102182;F;3509
Sim182191;A;3583
Ada314;A;3941
Art17238;F;3961
Elz49202;A;3462
Mar129341;F;3979
Kle97601;A;3557
Ala5426;F;3920
Joe75828;F;3910
Jea65208;F;3514
Yuk217218;F;3624
Sha177105;F;3936
Nei144988;F;3811
Tak195314;F;3586
Mar129614;A;3887
Eli38337;F;3527
Sim181537;F;3518
Tho202000;A;3570
Wil211768;F;3877
Mar129311;F;3590
Art16997;A;3936
Kle97303;F;3764
Tho202294;F;3857
Kat86438;A;3524
Ann11285;F;3540
Tak195893;A;3583
Art17024;A;3845
Ren161052;A;3547
Kat86311;F;3547
Nei144189;F;3647
Jef70448;A;3982
Wil213080;F;3604
Nin156049;F;3738
Nei144413;F;3920
Eli37702;F;3570
Cor27417;F;3578
Mur139140;A;3941
Tri206770;F;3705
Jef70630;F;3514
Ala6541;F;3857
Tho201522;A;3775
Juç80052;F;3725
Dav32626;F;3616
Juç80043;A;3761
Tri207737;F;3598
Jea64969;A;3489
Sar171051;A;3650
Mur139469;A;3823
Joe75515;A;3778
Nic150276;A;3811
Kle97394;F;3749
Sim181852;F;3657
Elz48583;A;3803
Ell43918;F;3705
Elz53155;A;3540
Mar128519;F;3961
Mit134384;F;3863
Art16490;A;3815
Joe76095;A;3840
Kat91233;A;3502
Ada995;F;3973
Wil212485;F;3489
Emm53676;F;3983
Kat91731;F;3857
Mar129233;F;3982
Yuk218221;F;3459
Mur139921;F;3845
Ala5593;A;3721
Mit133796;A;3536
Kur101637;F;3734
Kat91078;F;3637
Kur101938;A;3948
Ada226;F;3773
Tak196933;A;3816
Mar129669;F;3714
Fra59378;A;3815
Sha176355;F;3640
Kur101481;A;3773
Ell43124;A;3524
Cor27278;A;3474
Ann11069;F;3496
Tho201421;A;3496
Let112319;A;3695
Let112265;F;3906
Kur102291;F;3743
Ann10878;F;3811
Tak195309;F;3816
Mar124063;A;3930
Tak187339;F;3657
Sar171179;F;3524
Eli38244;F;3743
Kle96500;F;3536
Tho202252;F;3617
Tri202831;A;3590
Nic150058;F;3734
Cor26784;F;3993
Tak197087;F;3646
Tho202274;F;3640
Tak186955;F;3887
Tak187373;F;3775
Eli37688;F;3617
Wil207902;A;3803
Nei144323;F;3527
Lei107368;A;3884
Sim182250;F;3801
Kle96931;F;3586
Cor26779;F;3840
Wil211961;A;3948
Ell43697;A;3554
Lei107202;A;3536
Yuk217593;A;3465
Ell43366;A;3705
Kur102150;F;3632
Cor27183;F;3816
Tak196117;F;3578
Elz48842;A;3816
Jef69589;F;3734
Jea64841;A;3887
Fra59340;F;3674
Nic149819;A;3680
Joe75191;F;3941
Tho201556;F;3496
Sar171704;F;3474
Nic149540;F;3785
Jef70234;F;3721
Lei107844;F;3617
Jea64682;F;3936
Nei144329;F;3738
Ala5541;A;3721
Tak187460;A;3778
Nic149545;F;3675
Nic150597;A;3590
Tri207109;F;3989
Fra58915;F;3459
Nin155622;A;3637
Ell43755;A;3840
Fra58692;A;3680
Sha176820;A;3481
Mar128287;F;3973
Ell43587;F;3930
Kat85980;F;3474
Nic149909;A;3890
Nei144436;F;3474
Fra58978;F;3496
Joe75580;F;3617
Lei107349;F;3605
Yuk217584;F;3775
Nei144990;A;3531
Tri206450;A;3514
Mar128566;F;3624
Let112754;F;3605
Mak118264;F;3714
Yuk217820;F;3851
Sim182663;A;3474
Ala5654;F;3983
Mar124025;F;3725
Tak195684;F;3930
Elz48432;A;3462
Nic150683;A;3773
Tak197131;F;3556
Rog166398;A;4006
Mur139283;F;3894
Mar123224;F;3502
Yuk217613;A;3661
Kat91832;F;3775
Nic150336;F;3674
Let112642;F;3920
Tho202319;A;3764
Sim181478;A;3617
Sim181726;A;3877
Wil212739;F;3642
Kur102549;F;3932
Tak197193;F;3926
Dav32581;A;3989
Ren161281;A;3961
Kur101653;A;3605
Yuk218292;F;3906
Dav32867;F;3642
Kat92067;F;3590
Ada910;A;3803
Eli38126;F;3680
Mit133769;A;3637
Nin155583;F;3496
Ada327;F;3738
Lei108098;F;3598
Mak117521;A;3682
Fra58930;A;3793
Sar171148;F;3932
Jef70254;F;3811
Mit133997;F;3590
Nic150773;F;3785
Sim182082;F;3496
Art17279;F;3941
Tho202069;F;3590
Mit133961;A;3514
Nic150566;F;3502
Sar171576;F;3738
Emm54003;F;3973
Joe75243;F;3465
Ala5554;F;3570
Wil212323;F;3884
Mar129410;F;3725
Jef70531;F;3961
Nin155321;A;3982
Jea65077;F;3590
Mar128281;A;3932
Ren161250;A;3857
Tak196671;F;3650
Wil213174;A;3540
Eli38319;F;3801
Emm54420;F;3803
Yuk217801;F;3533
Let113303;F;3605
Rog166375;A;3604
Kur101986;F;3973
Mar124121;F;3815
Art16656;F;3840
Fra58790;F;3721
Emm54209;F;3540
Ala6273;A;3695
Sar171821;A;3462
Tri207137;F;3556
Tho201262;A;3518
Jef70241;F;3576
Mar129161;F;3616
Let113181;F;3873
Kat92179;A;3920
Cor27191;F;3917
Ala6305;A;3815
Tho201365;F;3680
Ada864;A;3736
Eli37491;F;3598
Cor26870;F;3624
Tak194934;A;3823
Emm53500;F;3714
Mak117414;A;3576
Ell42925;F;3493
Wil212880;A;3714
Mar123879;F;4006
Let113285;F;3557
Nin155810;F;3982
Art16659;F;3465
Ada74;F;3941
Nei144959;F;3979
Let112794;A;4000
Jef69998;F;3670
Tho197384;A;3598
Ann11887;A;3547
Mar129545;F;3941
Wil212850;A;3592
Mar123293;A;3778
Tho201415;F;3617
Ala6443;F;3954
Sar171726;F;3906
Mar123342;F;3754
Elz48411;A;3695
Ala6507;F;3650
Eli38025;A;3518
Let112388;A;3650
Joe75414;F;3496
Art16611;F;3725
Mak117570;F;3989
Art16620;A;3754
Ell43300;A;3531
Lei108179;A;3736
Art16600;F;3682
Tri207734;F;3721
Ala5844;A;3496
Ala5626;F;3815
Cor27141;A;3514
Joe75643;A;3778
Fra58989;F;3682
Sar171116;F;3459
Tak187232;F;3993
Ada1185;A;3632
Ala5631;F;4006
Tak187029;A;3973
Mur139629;A;3803
Art16763;A;3815
Lei107421;F;3804
Tho202124;F;3887
Tri207098;F;3670
Jef70508;A;3531
Tak187839;F;3845
Rog166140;F;3489
Tri202576;F;3493
Mit134677;F;3682
Eli38028;A;3983
Rog166311;A;3524
Ann11629;F;3749
Kur101935;F;3502
Emm53498;F;3496
Rog166216;A;3647
Wil211559;F;3734
Mit134744;A;3465
Tak187314;A;3989
Yuk218150;F;3961
Fra59322;F;3793
Juç80681;F;3674
Nei144647;F;3586
Juç80127;F;3502
Mit134078;F;3578
Tak196224;F;3887
Mar129055;F;4000
Mar128863;F;3489
Tak196913;F;3489
Tak187700;F;3586
Kur101543;F;3887
Art17537;A;3773
Mur139904;F;3705
Mar123285;A;3578
Lei107590;F;3465
Kur101963;F;3570
Juç80906;A;3576
Juç81021;F;3557
Eli37463;F;4000
Dav32106;A;3540
Sim182581;F;3804
Kle96575;F;3754
Tri207334;F;3462
Tak196976;A;3518
Dav32877;F;4000
Wil207905;A;3734
Kat91362;F;3932
Juç81045;A;3823
Joe75599;F;3590
Tri202545;F;3743
Dav32466;F;3524
Mak118373;A;3695
Tri206964;A;3920
Ann11728;A;3680
Sar171863;F;3474
Ann11894;F;3509
Sar171481;A;3961
Elz48254;F;3725
Tak196416;F;3761
Yuk217359;A;3481
Tak195981;A;3887
Tri207322;A;3811
Jea64554;F;3811
Ell43951;F;3598
Ala6554;F;3670
Tak187161;F;3926
Jef70152;F;3533
Nic149836;A;4000
Rog166029;F;3586
Mar128814;F;3823
Ann11776;A;3462
Ann11024;A;3583
Juç80912;F;3736
Kle97267;F;3845
Wil208090;A;3578
Let113040;A;3624
Sar171001;F;3823
Let112683;F;3617
Mar123434;F;3801
Rog166292;F;3496
